duration,protocol_type,service,flag,src_bytes,dst_bytes,count,serror_rate,rerror_rate,class
0,tcp,auth,S0,0,0,262,1,0,anomaly
0,udp,domain_u,SF,44,134,79,0,0,normal
0,tcp,gopher,S0,0,0,178,1,0,anomaly
0,tcp,ftp_data,SF,11376,0,9,0,0,normal
0,tcp,http_443,REJ,0,0,108,0,1,anomaly
0,tcp,finger,S0,0,0,258,1,0,anomaly
0,tcp,ctf,REJ,0,0,125,0,1,anomaly
1,tcp,smtp,SF,1309,335,1,0,0,normal
0,tcp,discard,S0,0,0,126,1,0,anomaly
2,tcp,time,SF,0,4,1,0,0,normal
0,tcp,http,SF,316,2239,31,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,telnet,S0,0,0,265,1,0,anomaly
0,tcp,http,SF,232,1890,37,0.03,0,normal
45,udp,domain_u,SF,48,45,1,0,0,normal
0,tcp,http,SF,149,32301,2,0,0,normal
0,tcp,efs,REJ,0,0,116,0,1,anomaly
0,tcp,imap4,S0,0,0,280,1,0,anomaly
0,tcp,http,SF,199,749,4,0.25,0,normal
0,tcp,http,SF,321,3742,2,0,0,normal
0,tcp,http,SF,320,2807,11,0,0,normal
0,tcp,domain,S0,0,0,296,1,0,anomaly
0,tcp,http,SF,253,1217,5,0,0,normal
0,tcp,private,S0,0,0,239,1,0,anomaly
0,udp,domain_u,SF,44,44,138,0,0,normal
0,tcp,courier,S0,0,0,103,1,0,anomaly
0,tcp,http,SF,185,19807,1,0,0,normal
0,tcp,netstat,REJ,0,0,285,0,1,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,private,SH,0,0,1,1,0,anomaly
0,tcp,http,SF,233,31639,16,0,0,normal
0,tcp,other,REJ,0,0,463,0.08,0.92,anomaly
0,tcp,http,SF,264,4898,5,0,0,normal
0,tcp,other,REJ,0,0,509,0.03,0.97,anomaly
0,tcp,private,REJ,0,0,1,0,1,anomaly
0,tcp,private,S0,0,0,118,1,0,anomaly
0,tcp,efs,S0,0,0,128,1,0,anomaly
0,tcp,http,SF,219,14183,1,0,0,normal
0,udp,domain_u,SF,45,45,241,0,0,normal
0,tcp,private,REJ,0,0,134,0,1,anomaly
0,tcp,name,S0,0,0,234,1,0,anomaly
0,udp,domain_u,SF,43,43,125,0,0,normal
0,tcp,smtp,SF,749,338,1,0,0,normal
0,udp,domain_u,SF,46,46,229,0,0,normal
0,tcp,ftp_data,SF,3468,0,23,0,0,normal
0,udp,domain_u,SF,45,75,285,0,0,normal
0,icmp,ecr_i,SF,520,0,178,0,0,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
454,tcp,telnet,RSTR,492,14334,1,0,1,normal
8675,tcp,other,RSTR,1,0,2,0,1,anomaly
0,tcp,ftp_data,SF,4539,0,17,0,0,normal
0,tcp,uucp,S0,0,0,118,1,0,anomaly
0,tcp,mtp,S0,0,0,298,1,0,anomaly
0,tcp,http,REJ,0,0,1,0,1,normal
0,udp,domain_u,SF,44,110,41,0,0,normal
0,tcp,http,SF,300,17287,2,0,0,normal
0,tcp,http,SF,240,881,26,0,0,normal
0,tcp,private,S0,0,0,45,1,0,anomaly
0,udp,private,SF,100,0,1,0,0,anomaly
0,tcp,courier,S0,0,0,124,1,0,anomaly
0,tcp,private,S0,0,0,240,1,0,anomaly
0,tcp,imap4,S0,0,0,149,1,0,anomaly
0,tcp,http,SF,283,7313,2,0,0,normal
914,tcp,telnet,SF,765,25284,1,0,0,normal
0,tcp,ssh,S0,0,0,228,1,0,anomaly
0,tcp,http,SF,296,1920,4,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,ftp_data,SF,334,0,2,0,0,anomaly
12,tcp,http,SF,51,8127,1,0,0,anomaly
0,tcp,netbios_dgm,S0,0,0,228,1,0,anomaly
0,tcp,bgp,REJ,0,0,192,0,1,anomaly
0,udp,domain_u,SF,45,77,257,0,0,normal
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,icmp,ecr_i,SF,1032,0,225,0,0,anomaly
0,tcp,http,SF,232,1197,7,0,0,normal
0,udp,private,SF,28,0,41,0,0,anomaly
0,tcp,http,SF,284,8627,6,0,0,normal
0,tcp,http,SF,264,2077,4,0,0,normal
0,tcp,exec,S0,0,0,118,1,0,anomaly
0,tcp,link,S0,0,0,237,1,0,anomaly
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,telnet,S0,0,0,69,1,0,anomaly
0,tcp,http,SF,336,1911,5,0,0,normal
0,tcp,http,SF,337,255,29,0,0,normal
310,udp,other,SF,145,105,4,0,0,normal
0,tcp,sql_net,S0,0,0,91,1,0,anomaly
0,tcp,smtp,SF,2537,492,1,0,0,normal
0,udp,domain_u,SF,46,87,179,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
5,tcp,smtp,SF,2004,403,1,0,0,normal
0,tcp,daytime,S0,0,0,147,1,0,anomaly
0,tcp,private,S0,0,0,114,1,0,anomaly
0,tcp,nntp,S0,0,0,282,1,0,anomaly
0,tcp,nntp,S0,0,0,283,1,0,anomaly
0,tcp,http,SF,242,3302,4,0,0,normal
0,tcp,private,REJ,0,0,59,0,0.92,anomaly
0,tcp,private,S0,0,0,12,1,0,anomaly
0,tcp,http,SF,250,774,1,0,0,normal
0,tcp,http,SF,253,2174,2,0,0,normal
0,tcp,http,SF,210,1695,3,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,udp,other,SF,5,0,126,0,0,anomaly
0,udp,domain_u,SF,44,69,174,0,0,normal
0,tcp,http,SF,216,891,2,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,http,SF,293,1257,9,0,0,normal
0,tcp,ftp_data,SF,3909,0,11,0,0,normal
0,tcp,ftp_data,SF,192,0,1,0,0,normal
0,tcp,whois,REJ,0,0,229,0,1,anomaly
0,tcp,http,SF,232,391,1,0,0,normal
0,tcp,private,REJ,0,0,274,0.03,0.95,anomaly
0,tcp,http,SF,209,9696,22,0,0,normal
0,tcp,private,S0,0,0,123,1,0,anomaly
0,tcp,ftp_data,SF,59,0,13,0,0,normal
0,tcp,private,S0,0,0,220,1,0,anomaly
0,tcp,http,SF,298,4425,2,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,private,REJ,0,0,161,0,1,anomaly
0,udp,domain_u,SF,42,73,288,0,0,normal
1,tcp,smtp,SF,2850,329,1,0,0,normal
0,tcp,http,SF,262,310,14,0,0,normal
0,tcp,private,REJ,0,0,143,0,1,anomaly
1,tcp,smtp,SF,1318,328,1,0,0,normal
0,tcp,pop_2,REJ,0,0,278,0,1,anomaly
0,tcp,http,SF,294,616,3,0,0,normal
0,tcp,http,SF,243,392,30,0,0,normal
0,tcp,http_443,S0,0,0,255,1,0,anomaly
0,tcp,whois,REJ,0,0,138,0,1,anomaly
0,udp,domain_u,SF,44,72,173,0,0,normal
378,tcp,telnet,SF,371,11256,1,0,0,normal
0,tcp,http,SF,213,294,11,0,0,normal
3,tcp,smtp,SF,4998,416,1,0,0,normal
0,tcp,ftp,S0,0,0,245,1,0,anomaly
0,tcp,ldap,S0,0,0,236,1,0,anomaly
9,tcp,smtp,SF,1465,365,1,0,0,normal
0,tcp,whois,S0,0,0,148,1,0,anomaly
0,tcp,private,S0,0,0,225,1,0,anomaly
0,tcp,imap4,S0,0,0,17,1,0,anomaly
0,tcp,http,SF,286,622,26,0,0,normal
12773,tcp,other,RSTR,1,0,2,0,1,anomaly
0,tcp,http,REJ,0,0,19,0,0.74,normal
0,tcp,smtp,SF,887,278,1,0,0,normal
0,tcp,http,SF,241,849,14,0,0,normal
0,tcp,private,REJ,0,0,98,0,1,anomaly
0,udp,domain_u,SF,43,43,231,0,0,normal
0,tcp,Z39_50,S0,0,0,287,1,0,anomaly
0,tcp,http,SF,336,777,17,0.06,0,normal
0,tcp,http,SF,220,2159,37,0,0,normal
0,tcp,http,SF,237,10432,2,0,0,normal
0,tcp,private,S0,0,0,117,1,0,anomaly
0,tcp,private,S0,0,0,216,1,0,anomaly
0,tcp,http,SF,194,8163,24,0,0,normal
0,tcp,http,SF,316,1247,14,0,0,normal
0,udp,domain_u,SF,44,44,113,0,0,normal
0,udp,domain_u,SF,45,76,146,0,0,normal
0,tcp,http,SF,197,777,10,0,0,normal
0,udp,private,SF,28,0,79,0,0,anomaly
0,tcp,http,SF,234,4721,1,0,0,normal
0,tcp,whois,S0,0,0,175,1,0,anomaly
0,tcp,http,SF,253,1054,9,0,0,normal
0,tcp,sunrpc,S0,0,0,235,1,0,anomaly
0,tcp,auth,SF,14,41,1,0,0,normal
0,tcp,http,SF,223,407,15,0,0,normal
0,tcp,http,SF,220,3876,16,0,0,normal
3,tcp,smtp,SF,1890,331,1,0,0,normal
0,tcp,http,SF,350,14276,8,0,0,normal
0,udp,domain_u,SF,44,122,254,0,0,normal
0,tcp,private,REJ,0,0,136,0,1,anomaly
0,tcp,http,SF,220,10208,1,0,0,normal
0,tcp,private,S0,0,0,234,1,0,anomaly
0,tcp,ftp,S0,0,0,214,1,0,anomaly
2,tcp,smtp,SF,719,328,1,0,0,normal
0,tcp,courier,S0,0,0,111,1,0,anomaly
0,tcp,http,SF,221,1295,8,0,0,normal
0,tcp,http,SF,237,17177,3,0,0,normal
0,tcp,http,SF,333,4023,5,0,0,normal
28,tcp,ftp,SF,946,2720,1,0,0,normal
0,tcp,smtp,SF,1358,329,1,0,0,normal
0,tcp,private,S0,0,0,225,1,0,anomaly
0,tcp,gopher,S0,0,0,247,1,0,anomaly
0,tcp,klogin,S0,0,0,139,1,0,anomaly
0,tcp,http,SF,229,5105,3,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,http_443,S0,0,0,245,1,0,anomaly
0,tcp,private,REJ,0,0,1,0,1,anomaly
0,udp,private,SF,28,0,19,0,0,anomaly
0,tcp,http,SF,54540,8314,4,0,0,anomaly
0,tcp,private,S0,0,0,285,1,0,anomaly
0,tcp,ftp_data,S0,0,0,246,1,0,anomaly
0,icmp,ecr_i,SF,1480,0,5,0,0,anomaly
0,tcp,private,REJ,0,0,220,0,1,anomaly
0,tcp,telnet,S0,0,0,11,1,0,anomaly
0,tcp,nntp,S0,0,0,96,1,0,anomaly
0,tcp,time,S0,0,0,289,1,0,anomaly
0,tcp,ftp_data,SF,740,0,2,0,0,normal
0,tcp,other,REJ,0,0,388,0.09,0.9,anomaly
0,udp,domain_u,SF,44,77,138,0,0,normal
0,icmp,ecr_i,SF,520,0,58,0,0,anomaly
0,tcp,hostnames,S0,0,0,189,1,0,anomaly
0,tcp,http,SF,307,7355,11,0,0,normal
0,tcp,name,REJ,0,0,240,0,1,anomaly
0,tcp,smtp,SF,2132,391,1,0,0,normal
0,tcp,uucp,S0,0,0,140,1,0,anomaly
0,tcp,http,SF,190,3586,4,0,0,normal
6917,udp,other,SF,147,105,3,0,0,normal
0,tcp,http,SF,224,2222,1,0,0,normal
0,tcp,ftp_data,SF,3468,0,24,0,0,normal
0,tcp,http,REJ,0,0,233,0,1,anomaly
0,tcp,http,SF,199,363,3,0,0,normal
0,tcp,http,SF,226,632,4,0,0,normal
0,tcp,ftp_data,SF,1010,0,2,0,0,normal
0,udp,other,SF,1,0,13,0,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,udp,private,SF,1,0,59,0,0,anomaly
0,tcp,ftp_data,SF,641,0,2,0,0,normal
0,tcp,http_443,S0,0,0,295,1,0,anomaly
0,tcp,http,SF,201,4364,8,0,0,normal
0,tcp,http,SF,527,7055,2,0,0,normal
0,tcp,private,S0,0,0,253,1,0,anomaly
0,tcp,private,S0,0,0,117,1,0,anomaly
0,tcp,http,SF,200,8491,3,0,0,normal
0,tcp,domain,SF,48,483,208,0,0,normal
0,tcp,http,SF,228,1695,10,0,0,normal
0,tcp,http_443,S0,0,0,114,1,0,anomaly
0,tcp,http,SF,291,966,1,0,0,normal
0,tcp,courier,S0,0,0,110,1,0,anomaly
0,tcp,http,SF,215,4937,29,0,0,normal
0,tcp,http,S0,0,0,2,0.5,0,normal
0,udp,domain_u,SF,44,68,136,0,0,normal
23120,udp,other,SF,146,105,6,0.17,0,normal
0,tcp,private,S0,0,0,211,1,0,anomaly
0,tcp,http,REJ,0,0,297,0,1,anomaly
0,tcp,domain,S0,0,0,294,1,0,anomaly
0,tcp,http,SF,208,655,49,0,0,normal
0,tcp,ftp_data,REJ,0,0,287,0,1,anomaly
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,http,SF,301,3010,4,0,0,normal
0,tcp,http,SF,219,296,9,0,0,normal
0,tcp,http,SF,304,1384,3,0,0,normal
0,tcp,http,SF,227,5131,5,0,0,normal
0,tcp,http,SF,314,2077,19,0,0,normal
0,tcp,smtp,SF,767,335,1,0,0,normal
0,tcp,netbios_ssn,S0,0,0,206,1,0,anomaly
2,tcp,smtp,SF,1029,326,1,0,0,normal
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,http,SF,339,488,4,0,0,normal
0,tcp,http,SF,297,2007,12,0,0,normal
0,tcp,smtp,SF,2581,329,1,0,0,normal
0,tcp,ftp_data,SF,13239,0,9,0,0,normal
161,tcp,http,SF,335,287,4,0,0,normal
0,tcp,kshell,S0,0,0,127,1,0,anomaly
0,tcp,netstat,S0,0,0,287,1,0,anomaly
0,tcp,netbios_dgm,S0,0,0,244,1,0,anomaly
0,tcp,http,SF,216,1722,8,0,0,normal
0,tcp,http,SF,201,594,1,0,0,normal
0,tcp,http,SF,325,1724,4,0,0,normal
0,tcp,finger,S0,0,0,6,0.83,0.17,anomaly
0,tcp,http,S0,0,0,2,0.5,0,normal
0,tcp,smtp,SF,608,327,1,0,0,normal
0,tcp,http,SF,304,651,3,0,0,normal
0,tcp,http,SF,283,1045,5,0,0,normal
0,tcp,http,SF,222,916,2,0,0,normal
0,tcp,http,SF,255,1249,3,0,0,normal
0,tcp,private,REJ,0,0,252,0,1,anomaly
0,tcp,private,S0,0,0,122,1,0,anomaly
0,tcp,http,SF,224,8889,2,0,0,normal
0,tcp,private,S0,0,0,298,1,0,anomaly
0,tcp,http,S0,0,0,8,1,0,anomaly
3,tcp,smtp,SF,3414,332,1,0,0,normal
0,tcp,http,SF,207,885,7,0,0,normal
0,tcp,http,SF,198,3623,16,0,0,normal
0,tcp,http,SF,212,253,16,0,0,normal
0,tcp,ldap,REJ,0,0,114,0,1,anomaly
0,tcp,time,S0,0,0,227,1,0,anomaly
0,udp,domain_u,SF,45,134,73,0,0,normal
10706,tcp,telnet,SF,1009,166520,1,0,0,normal
0,tcp,smtp,SF,1645,332,1,0,0,normal
0,tcp,http,SF,234,8139,5,0,0,normal
0,tcp,Z39_50,S0,0,0,225,1,0,anomaly
0,udp,private,SF,105,146,1,0,0,normal
0,tcp,telnet,S0,0,0,290,1,0,anomaly
0,tcp,http,SF,212,313,9,0,0,normal
0,tcp,finger,S0,0,0,18,1,0,anomaly
0,udp,domain_u,SF,34,88,1,0,0,normal
0,tcp,http,SF,198,2424,11,0,0,normal
0,udp,private,SF,105,145,1,0,0,normal
0,tcp,auth,S0,0,0,202,1,0,anomaly
0,tcp,time,RSTO,0,0,258,0,1,anomaly
0,tcp,ftp_data,SF,14052,0,1,0,0,normal
0,tcp,http,SF,177,10157,1,0,0,normal
0,tcp,http,SF,230,452,16,0,0,normal
0,tcp,http,SF,232,3120,15,0,0,normal
0,udp,domain_u,SF,43,73,71,0,0,normal
0,tcp,http,SF,206,364,23,0,0,normal
0,tcp,courier,S0,0,0,117,1,0,anomaly
0,tcp,private,S0,0,0,214,1,0,anomaly
0,udp,domain_u,SF,46,46,67,0,0,normal
0,tcp,http,SF,299,2239,5,0,0,normal
0,tcp,http,SF,295,2966,6,0,0,normal
0,tcp,http,SF,203,39751,1,0,0,normal
0,tcp,http,SF,295,526,9,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,anomaly
0,udp,private,SF,28,0,151,0.66,0,anomaly
0,tcp,http,SF,280,944,2,0,0,normal
0,tcp,other,REJ,0,0,511,0.09,0.91,anomaly
0,tcp,ftp_data,SF,8737,0,11,0,0,normal
0,tcp,http,SF,170,378,1,0,0,normal
22556,tcp,private,RSTR,1,0,2,0,1,anomaly
0,tcp,http,SF,245,764,1,0,0,normal
0,udp,private,SF,207,0,2,0,0,anomaly
0,tcp,ftp_data,S0,0,0,7,1,0,anomaly
0,udp,private,SF,1,0,18,0,0,anomaly
0,udp,domain_u,SF,43,43,108,0,0,normal
0,tcp,private,S0,0,0,131,1,0,anomaly
0,tcp,finger,SF,8,140,1,0,0,normal
0,tcp,http,SF,217,1324,2,0,0,normal
0,tcp,http,SF,278,2251,2,0,0,normal
0,tcp,http,SF,194,598,2,0,0,normal
0,tcp,kshell,S0,0,0,112,1,0,anomaly
0,tcp,http,SF,332,29468,1,0,0,normal
0,tcp,ftp_data,SF,71,0,1,0,0,normal
0,tcp,private,S0,0,0,219,1,0,anomaly
0,tcp,private,S0,0,0,78,1,0,anomaly
0,tcp,http,SF,309,758,1,0,0,normal
0,udp,domain_u,SF,45,73,155,0,0,normal
0,udp,domain_u,SF,45,115,106,0,0,normal
0,tcp,nnsp,S0,0,0,116,1,0,anomaly
0,tcp,private,S0,0,0,212,1,0,anomaly
21,tcp,telnet,SF,419,26382,1,0,0,normal
0,tcp,private,S0,0,0,240,1,0,anomaly
0,tcp,http,SF,225,3876,4,0,0,normal
0,tcp,http,SF,254,1133,22,0,0,normal
0,tcp,private,S0,0,0,246,1,0,anomaly
0,tcp,login,S0,0,0,128,1,0,anomaly
0,udp,domain_u,SF,44,76,317,0,0,normal
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,http,SF,215,6657,1,0,0,normal
0,tcp,http,SF,254,5172,1,0,0,normal
0,tcp,supdup,REJ,0,0,201,0,1,anomaly
0,tcp,time,S0,0,0,270,1,0,anomaly
0,tcp,http,SF,202,2095,3,0,0,normal
0,tcp,http,SF,344,1958,5,0,0,normal
0,tcp,private,REJ,0,0,1,0,1,anomaly
0,tcp,http,SF,299,11783,22,0,0,normal
0,tcp,netbios_ssn,REJ,0,0,265,0,1,anomaly
0,tcp,http,SF,307,397,2,0,0.5,normal
0,tcp,http,SF,205,27264,2,0,0,normal
0,tcp,private,S0,0,0,221,1,0,anomaly
0,tcp,auth,S0,0,0,245,1,0,anomaly
15244,tcp,IRC,RSTR,2201,10826,1,0,1,normal
0,tcp,other,REJ,0,0,511,0.14,0.85,anomaly
0,tcp,http,SF,232,755,15,0,0,normal
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
421,tcp,http,SF,350,128,5,0,0,normal
0,udp,domain_u,SF,44,136,228,0,0,normal
0,tcp,private,S0,0,0,143,1,0,anomaly
6372,tcp,IRC,RSTR,926,6499,1,0,1,normal
0,tcp,http,SF,321,14962,8,0,0,normal
4,tcp,telnet,SF,105,1479,1,0,0,normal
0,tcp,imap4,RSTO,0,0,317,0,1,anomaly
0,tcp,telnet,S0,0,0,38,1,0,anomaly
0,tcp,http,SF,344,1114,1,0,0,normal
0,udp,domain_u,SF,42,133,79,0,0,normal
0,icmp,eco_i,SF,30,0,1,0,0,normal
0,tcp,ftp_data,SF,203,0,2,0,0,normal
0,tcp,http,SF,243,389,1,0,0,normal
0,tcp,telnet,S0,0,0,32,1,0,anomaly
0,icmp,urp_i,SF,181,0,5,0,0,normal
0,tcp,http,SF,54540,8314,3,0,0,anomaly
0,tcp,http,SF,227,3552,10,0,0,normal
0,udp,private,SF,1,0,1,0,0,anomaly
0,tcp,http,SF,336,791,1,0,0,normal
0,tcp,private,S0,0,0,134,1,0,anomaly
0,tcp,http,RSTO,0,0,1,0,1,normal
0,tcp,other,REJ,0,0,511,0.16,0.84,anomaly
0,tcp,private,REJ,0,0,98,0,1,anomaly
0,udp,domain_u,SF,44,72,140,0,0,normal
0,udp,domain_u,SF,44,138,291,0,0,normal
0,tcp,vmnet,REJ,0,0,176,0,1,anomaly
0,tcp,http,SF,246,4686,20,0,0,normal
0,icmp,ecr_i,SF,1032,0,384,0,0,anomaly
0,tcp,private,S0,0,0,119,1,0,anomaly
0,tcp,uucp_path,REJ,0,0,225,0,1,anomaly
0,tcp,nnsp,S0,0,0,138,1,0,anomaly
1,tcp,smtp,SF,1784,361,1,0,0,normal
0,tcp,http,SF,283,728,12,0,0,normal
0,tcp,http,SF,192,885,2,0,0,normal
0,tcp,smtp,SF,1046,333,1,0,0,normal
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,whois,REJ,0,0,268,0,1,anomaly
0,tcp,private,S0,0,0,130,1,0,anomaly
0,tcp,http,SF,256,392,7,0,0,normal
0,tcp,http,SF,212,529,21,0,0,normal
5,tcp,smtp,SF,826,329,1,0,0,normal
0,tcp,private,S0,0,0,229,1,0,anomaly
0,tcp,http,SF,205,1651,1,0,0,normal
0,udp,domain_u,SF,43,107,3,0,0,normal
0,tcp,smtp,S0,0,0,68,1,0,anomaly
0,tcp,private,S0,0,0,124,1,0,anomaly
0,udp,domain_u,SF,46,136,50,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,udp,domain_u,SF,45,187,123,0,0,normal
0,tcp,http,SF,214,4954,20,0,0,normal
0,tcp,http,SF,301,6162,10,0.1,0,normal
0,tcp,http,SF,309,1958,6,0,0,normal
0,tcp,smtp,SF,1168,329,1,0,0,normal
0,tcp,uucp,S0,0,0,131,1,0,anomaly
0,udp,other,SF,1,0,24,0,0,anomaly
0,tcp,private,S0,0,0,216,1,0,anomaly
0,tcp,http,SF,233,1690,1,0,0,normal
0,tcp,echo,RSTO,0,0,228,0,1,anomaly
38818,tcp,private,RSTR,1,0,2,0,1,anomaly
0,tcp,smtp,SF,3235,281,1,0,0,normal
0,tcp,http,SF,237,396,6,0,0,normal
0,tcp,http,SF,189,3284,1,0,0,normal
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,tcp,http,SF,287,269,16,0,0,normal
0,tcp,ftp_data,SF,334,0,1,0,0,anomaly
0,udp,domain_u,SF,46,72,172,0,0,normal
0,tcp,private,S0,0,0,272,1,0,anomaly
0,tcp,http,SF,222,771,12,0,0,normal
0,tcp,http_443,S0,0,0,134,1,0,anomaly
0,tcp,time,S0,0,0,227,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,private,REJ,0,0,263,0,1,anomaly
0,tcp,time,S0,0,0,284,1,0,anomaly
0,tcp,ftp_data,SF,194,0,2,0,0,normal
0,tcp,private,S0,0,0,127,1,0,anomaly
0,tcp,http_443,S0,0,0,145,1,0,anomaly
0,tcp,gopher,S0,0,0,228,1,0,anomaly
0,udp,private,SF,28,0,107,0.93,0,anomaly
0,tcp,private,S0,0,0,228,1,0,anomaly
0,udp,domain_u,SF,46,46,152,0,0,normal
0,tcp,http,SF,338,2590,17,0,0,normal
0,icmp,urp_i,SF,182,0,2,0,0,normal
0,tcp,supdup,S0,0,0,281,1,0,anomaly
0,tcp,private,S0,0,0,203,1,0,anomaly
0,tcp,http,SF,209,2894,53,0,0,normal
0,tcp,private,S0,0,0,106,1,0,anomaly
0,tcp,private,S0,0,0,176,1,0,anomaly
0,tcp,http,SF,310,971,11,0,0,normal
0,tcp,private,REJ,0,0,114,0,1,anomaly
0,tcp,uucp,S0,0,0,146,1,0,anomaly
0,icmp,eco_i,SF,8,0,1,0,0,anomaly
0,tcp,ftp_data,REJ,0,0,223,0,1,anomaly
0,tcp,uucp_path,S0,0,0,135,1,0,anomaly
0,tcp,http,SF,213,1286,5,0,0,normal
0,tcp,http,SF,232,2012,14,0,0,normal
0,icmp,ecr_i,SF,1032,0,511,0,0,anomaly
0,udp,domain_u,SF,44,119,65,0,0,normal
0,tcp,ftp_data,SF,12983,0,2,0,0,normal
0,tcp,http,SF,216,24716,5,0,0,normal
0,tcp,private,S0,0,0,181,1,0,anomaly
0,icmp,ecr_i,SF,1032,0,364,0,0,anomaly
0,udp,domain_u,SF,42,42,7,0,0,normal
0,tcp,http,SF,318,3231,13,0,0,normal
0,tcp,ssh,S0,0,0,214,1,0,anomaly
0,tcp,private,S0,0,0,99,1,0,anomaly
0,tcp,finger,S0,0,0,27,1,0,anomaly
0,tcp,ftp_data,SF,3468,0,17,0,0,normal
0,tcp,http,SF,285,710,6,0,0,normal
0,udp,domain_u,SF,134,44,273,0,0,normal
0,tcp,http,SF,197,3434,5,0,0,normal
0,tcp,http,SF,219,1407,22,0,0,normal
0,tcp,gopher,S0,0,0,167,1,0,anomaly
0,udp,domain_u,SF,46,140,79,0,0,normal
0,tcp,http,SF,376,245,11,0,0,normal
0,tcp,http,SF,197,4966,5,0,0,normal
0,udp,domain_u,SF,43,78,65,0,0,normal
0,tcp,smtp,SF,49,285,1,0,0,normal
9093,tcp,telnet,SF,2664,16749,1,0,0,normal
0,tcp,private,REJ,0,0,137,0.01,0.95,anomaly
0,tcp,http,SF,161,257,1,0,0,normal
0,tcp,http,SF,219,470,2,0,0,normal
0,tcp,http,SF,192,762,1,0,0,normal
0,tcp,http,SF,297,1442,11,0,0,normal
0,tcp,http,SF,279,1857,14,0,0,normal
0,tcp,http,REJ,0,0,1,0,1,normal
0,tcp,private,S0,0,0,133,1,0,anomaly
0,udp,domain_u,SF,46,135,178,0,0,normal
0,tcp,http,SF,227,281,2,0,0,normal
0,tcp,http,SF,362,3975,9,0,0,normal
0,tcp,http_443,S0,0,0,115,1,0,anomaly
0,tcp,netstat,S0,0,0,301,1,0,anomaly
0,tcp,private,S0,0,0,203,1,0,anomaly
0,tcp,private,S0,0,0,130,1,0,anomaly
0,tcp,uucp_path,REJ,0,0,206,0,1,anomaly
0,tcp,private,REJ,0,0,51,0,0.96,anomaly
0,icmp,eco_i,SF,20,0,1,0,0,anomaly
0,tcp,http,SF,313,940,4,0,0,normal
0,tcp,http,SF,255,6023,4,0,0,normal
0,tcp,domain,REJ,0,0,249,0,1,anomaly
0,tcp,http,SF,213,947,12,0,0,normal
0,tcp,http,SF,297,894,8,0,0,normal
0,tcp,private,REJ,0,0,121,0,1,anomaly
0,tcp,private,S0,0,0,129,1,0,anomaly
0,tcp,http,SF,231,4542,8,0,0,normal
0,udp,domain_u,SF,44,76,262,0,0,normal
0,tcp,imap4,S0,0,0,216,1,0,anomaly
0,tcp,whois,S0,0,0,283,1,0,anomaly
0,tcp,private,REJ,0,0,256,0,1,anomaly
0,tcp,ftp_data,SF,1830,0,2,0,0,normal
0,tcp,smtp,SF,1433,337,1,0,0,normal
0,tcp,http,SF,54540,8314,2,0,0,anomaly
0,tcp,smtp,SF,1936,398,1,0,0,normal
0,udp,domain_u,SF,45,81,132,0,0,normal
0,udp,domain_u,SF,46,87,132,0,0,normal
0,tcp,ftp_data,SF,10272,0,2,0,0,normal
0,tcp,ftp,S0,0,0,248,1,0,anomaly
0,tcp,http,SF,215,16372,2,0,0,normal
0,tcp,private,REJ,0,0,1,0,1,anomaly
0,tcp,http,SF,208,757,3,0,0,normal
0,tcp,private,S0,0,0,106,1,0,anomaly
0,tcp,ftp_data,SF,1363,0,17,0,0,normal
0,tcp,http,S2,174,0,1,1,0,normal
0,tcp,private,S0,0,0,234,1,0,anomaly
0,tcp,domain,REJ,0,0,267,0,1,anomaly
0,tcp,http,SF,144,37654,1,0,0,normal
0,tcp,http,SF,287,2253,7,0,0,normal
0,tcp,discard,S0,0,0,289,1,0,anomaly
21,tcp,ftp,SF,234,769,1,0,0,normal
0,tcp,http,SF,295,655,36,0,0,normal
0,tcp,klogin,S0,0,0,137,1,0,anomaly
0,tcp,http,SF,301,1565,11,0,0,normal
